method,estimate,flow,cq,runid
pw,14.05630691438095,base,dilution,13
beale,NA,base,dilution,13
rating,11.924408733565452,base,dilution,13
composite,12.157963979298053,base,dilution,13
truth,12.51435669581555,base,dilution,13
pw,27.79064150182035,storm,dilution,13
beale,NA,storm,dilution,13
rating,13.21458936423547,storm,dilution,13
composite,12.645883297577127,storm,dilution,13
truth,17.86317211709549,storm,dilution,13
pw,15.314148020839035,unaltered,dilution,13
beale,NA,unaltered,dilution,13
rating,12.23730021405813,unaltered,dilution,13
composite,12.333435773300991,unaltered,dilution,13
truth,13.694664588055632,unaltered,dilution,13
pw,6.305613122996245,base,enrich,13
beale,NA,base,enrich,13
rating,17.678667926164287,base,enrich,13
composite,17.650147328366245,base,enrich,13
truth,14.319708469930587,base,enrich,13
pw,1.234664419411057,storm,enrich,13
beale,NA,storm,enrich,13
rating,69.55006643148468,storm,enrich,13
composite,70.25549815040583,storm,enrich,13
truth,75.71084832111694,storm,enrich,13
pw,3.9563084319263155,unaltered,enrich,13
beale,NA,unaltered,enrich,13
rating,16.77297437625247,unaltered,enrich,13
composite,17.057008740307932,unaltered,enrich,13
truth,13.931138786059636,unaltered,enrich,13
pw,13.964010944801752,base,none,13
beale,NA,base,none,13
rating,15.508853665169072,base,none,13
composite,16.018204358688777,base,none,13
truth,15.838337771416118,base,none,13
pw,6.264299829707412,storm,none,13
beale,NA,storm,none,13
rating,13.971528586649333,storm,none,13
composite,14.548924308897691,storm,none,13
truth,13.67908627069197,storm,none,13
pw,11.187442879468882,unaltered,none,13
beale,NA,unaltered,none,13
rating,13.330778749465933,unaltered,none,13
composite,13.755690989009723,unaltered,none,13
truth,13.495752087048798,unaltered,none,13
pw,13.768693765994234,base,chemostatic,13
beale,NA,base,chemostatic,13
rating,15.741069712467167,base,chemostatic,13
composite,15.790968314549081,base,chemostatic,13
truth,15.898136306501868,base,chemostatic,13
pw,6.176679920586793,storm,chemostatic,13
beale,NA,storm,chemostatic,13
rating,13.505939761726104,storm,chemostatic,13
composite,13.599221278619117,storm,chemostatic,13
truth,13.761568497957006,storm,chemostatic,13
pw,11.030962066762168,unaltered,chemostatic,13
beale,NA,unaltered,chemostatic,13
rating,13.408027273693788,unaltered,chemostatic,13
composite,13.454821729813284,unaltered,chemostatic,13
truth,13.553466841580398,unaltered,chemostatic,13
pw,14.798175569141614,base,dilution,14
beale,NA,base,dilution,14
rating,12.503925215915883,base,dilution,14
composite,12.280786187425367,base,dilution,14
truth,12.62407162758605,base,dilution,14
pw,27.587717876597242,storm,dilution,14
beale,NA,storm,dilution,14
rating,13.291490272804623,storm,dilution,14
composite,12.43572054613705,storm,dilution,14
truth,17.549445900437433,storm,dilution,14
pw,15.3026838694293,unaltered,dilution,14
beale,NA,unaltered,dilution,14
rating,12.31301824163033,unaltered,dilution,14
composite,12.261856336732887,unaltered,dilution,14
truth,13.567818895030022,unaltered,dilution,14
pw,5.875649697324665,base,enrich,14
beale,NA,base,enrich,14
rating,13.805372519339084,base,enrich,14
composite,14.065763985551163,base,enrich,14
truth,15.964006736505134,base,enrich,14
pw,1.120668938703412,storm,enrich,14
beale,NA,storm,enrich,14
rating,55.94306415077011,storm,enrich,14
composite,56.50042034969711,storm,enrich,14
truth,79.46170148453176,storm,enrich,14
pw,3.6781907721355824,unaltered,enrich,14
beale,NA,unaltered,enrich,14
rating,13.17629264898331,unaltered,enrich,14
composite,13.32618807978112,unaltered,enrich,14
truth,14.249023022627549,unaltered,enrich,14
pw,13.736158627199021,base,none,14
beale,NA,base,none,14
rating,13.40704552426555,base,none,14
composite,13.74906860615022,base,none,14
truth,16.150424993920723,base,none,14
pw,6.068999432325169,storm,none,14
beale,NA,storm,none,14
rating,9.0766397911987209,storm,none,14
composite,9.426578951164002,storm,none,14
truth,13.792019906990681,storm,none,14
pw,10.846062724320769,unaltered,none,14
beale,NA,unaltered,none,14
rating,10.894057326816341,unaltered,none,14
composite,11.212375682985138,unaltered,none,14
truth,13.543551873740595,unaltered,none,14
pw,13.87802548361868,base,chemostatic,14
beale,NA,base,chemostatic,14
rating,16.140282595442734,base,chemostatic,14
composite,16.210336610191106,base,chemostatic,14
truth,16.19292583393976,base,chemostatic,14
pw,6.131679974567292,storm,chemostatic,14
beale,NA,storm,chemostatic,14
rating,13.837576633891983,storm,chemostatic,14
composite,13.931479310500055,storm,chemostatic,14
truth,13.845078222158689,storm,chemostatic,14
pw,10.958080710206797,unaltered,chemostatic,14
beale,NA,unaltered,chemostatic,14
rating,13.543158489776804,unaltered,chemostatic,14
composite,13.612052124562704,unaltered,chemostatic,14
truth,13.57884749578141,unaltered,chemostatic,14
pw,14.36871328295886,base,dilution,15
beale,NA,base,dilution,15
rating,12.30349562966072,base,dilution,15
composite,12.143509016406911,base,dilution,15
truth,12.518698802302469,base,dilution,15
pw,28.171721553918417,storm,dilution,15
beale,NA,storm,dilution,15
rating,13.446684674758577,storm,dilution,15
composite,10.954650971194766,storm,dilution,15
truth,17.287564940846345,storm,dilution,15
pw,15.646634193085731,unaltered,dilution,15
beale,NA,unaltered,dilution,15
rating,12.49968413377122,unaltered,dilution,15
composite,12.395214848009209,unaltered,dilution,15
truth,13.4375374530178,unaltered,dilution,15
pw,5.586492943376522,base,enrich,15
beale,NA,base,enrich,15
rating,14.490238396861661,base,enrich,15
composite,14.436748679698356,base,enrich,15
truth,14.470280591009654,base,enrich,15
pw,1.1518403420039378,storm,enrich,15
beale,NA,storm,enrich,15
rating,53.284238274583345,storm,enrich,15
composite,53.88343716926691,storm,enrich,15
truth,76.84006774660307,storm,enrich,15
pw,3.787819982651888,unaltered,enrich,15
beale,NA,unaltered,enrich,15
rating,13.229199551692695,unaltered,enrich,15
composite,13.399714885697332,unaltered,enrich,15
truth,13.953163412791715,unaltered,enrich,15
pw,14.415435808562385,base,none,15
beale,NA,base,none,15
rating,14.76393794734263,base,none,15
composite,14.900323293650347,base,none,15
truth,15.885873628818228,base,none,15
pw,6.477433656083309,storm,none,15
beale,NA,storm,none,15
rating,11.595521941545377,storm,none,15
composite,11.562340458711862,storm,none,15
truth,13.588395502021678,storm,none,15
pw,11.576851443090792,unaltered,none,15
beale,NA,unaltered,none,15
rating,12.38731871760199,unaltered,none,15
composite,12.449957714296824,unaltered,none,15
truth,13.491169788197329,unaltered,none,15
pw,13.693378022465454,base,chemostatic,15
beale,NA,base,chemostatic,15
rating,15.463682895312903,base,chemostatic,15
composite,15.533673586911481,base,chemostatic,15
truth,15.935862760934995,base,chemostatic,15
pw,6.152984123831,storm,chemostatic,15
beale,NA,storm,chemostatic,15
rating,12.993747164799561,storm,chemostatic,15
composite,12.988468828568697,storm,chemostatic,15
truth,13.76695771967457,storm,chemostatic,15
pw,10.996976104323297,unaltered,chemostatic,15
beale,NA,unaltered,chemostatic,15
rating,13.095774338368308,unaltered,chemostatic,15
composite,13.14730107300695,unaltered,chemostatic,15
truth,13.549194024460288,unaltered,chemostatic,15
pw,13.91663934922395,base,dilution,16
beale,NA,base,dilution,16
rating,11.815721289905595,base,dilution,16
composite,11.87554087752315,base,dilution,16
truth,12.423118699477284,base,dilution,16
pw,26.41971991418572,storm,dilution,16
beale,NA,storm,dilution,16
rating,12.879148503278861,storm,dilution,16
composite,11.616275915782722,storm,dilution,16
truth,16.93709129953866,storm,dilution,16
pw,14.813838658423807,unaltered,dilution,16
beale,NA,unaltered,dilution,16
rating,11.964252435050312,unaltered,dilution,16
composite,11.917944064146393,unaltered,dilution,16
truth,13.30528404910594,unaltered,dilution,16
pw,6.740414520213873,base,enrich,16
beale,NA,base,enrich,16
rating,15.369258248814369,base,enrich,16
composite,15.516543159760955,base,enrich,16
truth,14.777401699743159,base,enrich,16
pw,1.2626461530479067,storm,enrich,16
beale,NA,storm,enrich,16
rating,63.945174417276,storm,enrich,16
composite,64.46965680200378,storm,enrich,16
truth,76.1421264338501,storm,enrich,16
pw,4.057030638532718,unaltered,enrich,16
beale,NA,unaltered,enrich,16
rating,14.3884990351408,unaltered,enrich,16
composite,14.531946307743409,unaltered,enrich,16
truth,13.884268721638742,unaltered,enrich,16
pw,14.639992199597426,base,none,16
beale,NA,base,none,16
rating,16.65774125851996,base,none,16
composite,16.80332862239485,base,none,16
truth,15.907681284995897,base,none,16
pw,6.576735326509138,storm,none,16
beale,NA,storm,none,16
rating,15.888062416935812,storm,none,16
composite,15.658488804430851,storm,none,16
truth,13.746096820691683,storm,none,16
pw,11.795476563260555,unaltered,none,16
beale,NA,unaltered,none,16
rating,14.50325398292586,unaltered,none,16
composite,14.535624512999949,unaltered,none,16
truth,13.538923557301104,unaltered,none,16
pw,13.94264895530175,base,chemostatic,16
beale,NA,base,chemostatic,16
rating,16.246014641240386,base,chemostatic,16
composite,16.22112571904727,base,chemostatic,16
truth,15.915435887116839,base,chemostatic,16
pw,6.263467266872604,storm,chemostatic,16
beale,NA,storm,chemostatic,16
rating,14.265043976619307,storm,chemostatic,16
composite,14.207998183935777,storm,chemostatic,16
truth,13.770213552854022,storm,chemostatic,16
pw,11.233625451422945,unaltered,chemostatic,16
beale,NA,unaltered,chemostatic,16
rating,13.870769265863595,unaltered,chemostatic,16
composite,13.840728349085905,unaltered,chemostatic,16
truth,13.550276886830979,unaltered,chemostatic,16
pw,14.51688431411635,base,dilution,17
beale,NA,base,dilution,17
rating,12.16669587448411,base,dilution,17
composite,12.520347319557676,base,dilution,17
truth,12.693795410435492,base,dilution,17
pw,27.90235551379755,storm,dilution,17
beale,NA,storm,dilution,17
rating,13.198520842396901,storm,dilution,17
composite,12.423429021095002,storm,dilution,17
truth,19.349783384621396,storm,dilution,17
pw,15.425104537339797,unaltered,dilution,17
beale,NA,unaltered,dilution,17
rating,12.25032448132853,unaltered,dilution,17
composite,12.405953159925504,unaltered,dilution,17
truth,14.039462883900585,unaltered,dilution,17
pw,6.516069699944658,base,enrich,17
beale,NA,base,enrich,17
rating,14.631879439658794,base,enrich,17
composite,14.79914741439795,base,enrich,17
truth,14.833178771715412,base,enrich,17
pw,1.1876791350951599,storm,enrich,17
beale,NA,storm,enrich,17
rating,55.85309125053782,storm,enrich,17
composite,56.4781463495756,storm,enrich,17
truth,78.20194350606805,storm,enrich,17
pw,3.880541833687464,unaltered,enrich,17
beale,NA,unaltered,enrich,17
rating,13.120715194345781,unaltered,enrich,17
composite,13.387194975568248,unaltered,enrich,17
truth,14.22578250620336,unaltered,enrich,17
pw,14.721992381207201,base,none,17
beale,NA,base,none,17
rating,16.95201391774626,base,none,17
composite,17.32377806293611,base,none,17
truth,16.072719899734764,base,none,17
pw,6.577110708211536,storm,none,17
beale,NA,storm,none,17
rating,13.819318547327457,storm,none,17
composite,14.006113073239968,storm,none,17
truth,13.818237410261482,storm,none,17
pw,11.750476806621924,unaltered,none,17
beale,NA,unaltered,none,17
rating,14.085465090511894,unaltered,none,17
composite,14.43055546351662,unaltered,none,17
truth,13.555140392097607,unaltered,none,17
pw,14.127994681192309,base,chemostatic,17
beale,NA,base,chemostatic,17
rating,16.71179385601304,base,chemostatic,17
composite,16.608247549172493,base,chemostatic,17
truth,16.077376355434833,base,chemostatic,17
pw,6.311739790182259,storm,chemostatic,17
beale,NA,storm,chemostatic,17
rating,14.534769531083285,storm,chemostatic,17
composite,14.516046312719288,storm,chemostatic,17
truth,13.785940197765726,storm,chemostatic,17
pw,11.276372757626385,unaltered,chemostatic,17
beale,NA,unaltered,chemostatic,17
rating,14.102304880603509,unaltered,chemostatic,17
composite,14.026208021151215,unaltered,chemostatic,17
truth,13.55482966504001,unaltered,chemostatic,17
pw,14.385848736198318,base,dilution,18
beale,NA,base,dilution,18
rating,12.18894566293175,base,dilution,18
composite,12.160002986561368,base,dilution,18
truth,12.62227949960296,base,dilution,18
pw,31.17553509616404,storm,dilution,18
beale,NA,storm,dilution,18
rating,13.749058206094194,storm,dilution,18
composite,13.444536883716411,storm,dilution,18
truth,18.432127584683574,storm,dilution,18
pw,16.841196174496915,unaltered,dilution,18
beale,NA,unaltered,dilution,18
rating,12.817701791610661,unaltered,dilution,18
composite,13.102038508506876,unaltered,dilution,18
truth,13.742898139308318,unaltered,dilution,18
pw,6.4621384813521185,base,enrich,18
beale,NA,base,enrich,18
rating,18.07643273475565,base,enrich,18
composite,18.333734498999746,base,enrich,18
truth,14.504322850988961,base,enrich,18
pw,1.2866081201357598,storm,enrich,18
beale,NA,storm,enrich,18
rating,91.71852044940628,storm,enrich,18
composite,92.4352562343807,storm,enrich,18
truth,76.9048203369328,storm,enrich,18
pw,4.018702986373509,unaltered,enrich,18
beale,NA,unaltered,enrich,18
rating,20.407296712897104,unaltered,enrich,18
composite,20.65598707702495,unaltered,enrich,18
truth,14.044633126703314,unaltered,enrich,18
pw,15.126681569446689,base,none,18
beale,NA,base,none,18
rating,16.55174878512043,base,none,18
composite,17.03798913562616,base,none,18
truth,16.030406543143414,base,none,18
pw,6.810519057557665,storm,none,18
beale,NA,storm,none,18
rating,12.904773491747251,storm,none,18
composite,13.580993371421537,storm,none,18
truth,13.78933424547657,storm,none,18
pw,12.143876637570402,unaltered,none,18
beale,NA,unaltered,none,18
rating,13.715877180209404,unaltered,none,18
composite,14.176201914494348,unaltered,none,18
truth,13.572223868504322,unaltered,none,18
pw,13.73933246298982,base,chemostatic,18
beale,NA,base,chemostatic,18
rating,16.097607960149272,base,chemostatic,18
composite,16.08950659030378,base,chemostatic,18
truth,16.00990676115501,base,chemostatic,18
pw,6.185889823073439,storm,chemostatic,18
beale,NA,storm,chemostatic,18
rating,13.732224236246248,storm,chemostatic,18
composite,13.781121953846323,storm,chemostatic,18
truth,13.774930641099342,storm,chemostatic,18
pw,11.030096571221582,unaltered,chemostatic,18
beale,NA,unaltered,chemostatic,18
rating,13.58795560137242,unaltered,chemostatic,18
composite,13.597636356456466,unaltered,chemostatic,18
truth,13.553864846104895,unaltered,chemostatic,18
pw,14.322210775786477,base,dilution,19
beale,NA,base,dilution,19
rating,12.125277409667326,base,dilution,19
composite,12.741567364193314,base,dilution,19
truth,12.465725843088492,base,dilution,19
pw,27.838196480777867,storm,dilution,19
beale,NA,storm,dilution,19
rating,13.484029352986754,storm,dilution,19
composite,14.886445506353006,storm,dilution,19
truth,18.574522131747074,storm,dilution,19
pw,15.52888258747289,unaltered,dilution,19
beale,NA,unaltered,dilution,19
rating,12.57317385521938,unaltered,dilution,19
composite,13.015604126134974,unaltered,dilution,19
truth,13.745072267410658,unaltered,dilution,19
pw,5.766043332571768,base,enrich,19
beale,NA,base,enrich,19
rating,15.184432052826494,base,enrich,19
composite,15.38005864444922,base,enrich,19
truth,14.108987342262377,base,enrich,19
pw,1.1413941170933386,storm,enrich,19
beale,NA,storm,enrich,19
rating,61.205732300450535,storm,enrich,19
composite,61.762800485362156,storm,enrich,19
truth,75.12062238014984,storm,enrich,19
pw,3.6635917936387377,unaltered,enrich,19
beale,NA,unaltered,enrich,19
rating,14.17431071748425,unaltered,enrich,19
composite,14.302446050842873,unaltered,enrich,19
truth,13.834576530422435,unaltered,enrich,19
pw,13.108451151203733,base,none,19
beale,NA,base,none,19
rating,13.863118172996463,base,none,19
composite,14.758042119274988,base,none,19
truth,15.890435621923693,base,none,19
pw,5.871811759084957,storm,none,19
beale,NA,storm,none,19
rating,12.05869837421923,storm,none,19
composite,12.820612829777973,storm,none,19
truth,13.84572737231002,storm,none,19
pw,10.488385877503344,unaltered,none,19
beale,NA,unaltered,none,19
rating,11.850457894841465,unaltered,none,19
composite,12.603521616634778,unaltered,none,19
truth,13.591091937201103,unaltered,none,19
pw,13.787568881351046,base,chemostatic,19
beale,NA,base,chemostatic,19
rating,15.73802541956538,base,chemostatic,19
composite,15.812338630959557,base,chemostatic,19
truth,15.819970886881462,base,chemostatic,19
pw,6.1760163846112865,storm,chemostatic,19
beale,NA,storm,chemostatic,19
rating,13.510958950065817,storm,chemostatic,19
composite,13.603060789042736,storm,chemostatic,19
