method,estimate,flow,cq,runid
composite,13.571495676430864,unaltered,chemostatic,12
truth,13.5996235918339,unaltered,chemostatic,12
pw,13.748145098892548,base,dilution,13
beale,NA,base,dilution,13
rating,12.477213589372967,base,dilution,13
composite,12.550316858057899,base,dilution,13
truth,12.75034405004652,base,dilution,13
pw,25.01494692547394,storm,dilution,13
beale,NA,storm,dilution,13
rating,15.096376624989345,storm,dilution,13
composite,13.061291857943795,storm,dilution,13
truth,19.284266775978896,storm,dilution,13
pw,14.699804117432727,unaltered,dilution,13
beale,NA,unaltered,dilution,13
rating,12.773248836863498,unaltered,dilution,13
composite,12.80878352633468,unaltered,dilution,13
truth,13.971599834540852,unaltered,dilution,13
pw,5.782130616646108,base,enrich,13
beale,NA,base,enrich,13
rating,17.09711384275617,base,enrich,13
composite,17.1661638992783,base,enrich,13
truth,15.78763041523444,base,enrich,13
pw,0.9442626831431556,storm,enrich,13
beale,NA,storm,enrich,13
rating,34.044379723326834,storm,enrich,13
composite,34.55831579536964,storm,enrich,13
truth,79.5666590325555,storm,enrich,13
pw,3.5329446286659554,unaltered,enrich,13
beale,NA,unaltered,enrich,13
rating,14.165993534580064,unaltered,enrich,13
composite,14.37370840850891,unaltered,enrich,13
truth,14.333889750457368,unaltered,enrich,13
pw,12.929015660052054,base,none,13
beale,NA,base,none,13
rating,18.97448743832179,base,none,13
composite,20.425347612430965,base,none,13
truth,16.260353436454043,base,none,13
pw,5.26280814306007,storm,none,13
beale,NA,storm,none,13
rating,20.42300979748853,storm,none,13
composite,22.256108144919125,storm,none,13
truth,13.830413658043746,storm,none,13
pw,9.928446989380229,unaltered,none,13
beale,NA,unaltered,none,13
rating,16.114167447426038,unaltered,none,13
composite,17.425275598686802,unaltered,none,13
truth,13.56859041785767,unaltered,none,13
pw,13.398379382236772,base,chemostatic,13
beale,NA,base,chemostatic,13
rating,16.128276164926223,base,chemostatic,13
composite,16.00267849522956,base,chemostatic,13
truth,16.273772404768845,base,chemostatic,13
pw,5.453864545505542,storm,chemostatic,13
beale,NA,storm,chemostatic,13
rating,13.80496906857013,storm,chemostatic,13
composite,13.656419400856507,storm,chemostatic,13
truth,13.811385737106704,storm,chemostatic,13
pw,10.2888806803106,unaltered,chemostatic,13
beale,NA,unaltered,chemostatic,13
rating,13.484497935595494,unaltered,chemostatic,13
composite,13.363466971605977,unaltered,chemostatic,13
truth,13.577034469329519,unaltered,chemostatic,13
pw,12.740801699717407,base,dilution,14
beale,NA,base,dilution,14
rating,11.723277097473519,base,dilution,14
composite,12.035890901823336,base,dilution,14
truth,12.346898197103304,base,dilution,14
pw,23.5448296884572,storm,dilution,14
beale,NA,storm,dilution,14
rating,13.952766560973282,storm,dilution,14
composite,13.407609608872404,storm,dilution,14
truth,17.29096127950221,storm,dilution,14
pw,14.02347315754275,unaltered,dilution,14
beale,NA,unaltered,dilution,14
rating,12.094119926400383,unaltered,dilution,14
composite,12.506301951772732,unaltered,dilution,14
truth,13.424807555425481,unaltered,dilution,14
pw,4.257384678689224,base,enrich,14
beale,NA,base,enrich,14
rating,14.3588641044371,base,enrich,14
composite,14.436283026260853,base,enrich,14
truth,14.029577672576757,base,enrich,14
pw,0.7991379240353497,storm,enrich,14
beale,NA,storm,enrich,14
rating,31.249895305823692,storm,enrich,14
composite,31.593184374796376,storm,enrich,14
truth,75.64527123633955,storm,enrich,14
pw,3.115602953458842,unaltered,enrich,14
beale,NA,unaltered,enrich,14
rating,12.285087400247544,unaltered,enrich,14
composite,12.39096340421947,unaltered,enrich,14
truth,13.77257709235606,unaltered,enrich,14
pw,12.556411249728745,base,none,14
beale,NA,base,none,14
rating,22.850783343803442,base,none,14
composite,22.716996965003794,base,none,14
truth,15.713813166702202,base,none,14
pw,5.373521437303165,storm,none,14
beale,NA,storm,none,14
rating,29.27298804472345,storm,none,14
composite,29.87340305998777,storm,none,14
truth,13.700324388744873,storm,none,14
pw,10.258976380960267,unaltered,none,14
beale,NA,unaltered,none,14
rating,21.929156081503436,unaltered,none,14
composite,21.924013839117766,unaltered,none,14
truth,13.524359987509415,unaltered,none,14
pw,12.653188255338286,base,chemostatic,14
beale,NA,base,chemostatic,14
rating,15.942794755990125,base,chemostatic,14
composite,15.830087076652648,base,chemostatic,14
truth,15.714208384508911,base,chemostatic,14
pw,5.414937197263408,storm,chemostatic,14
beale,NA,storm,chemostatic,14
rating,14.24355573596113,storm,chemostatic,14
composite,14.180185313462163,storm,chemostatic,14
truth,13.749679696798873,storm,chemostatic,14
pw,10.338046188011209,unaltered,chemostatic,14
beale,NA,unaltered,chemostatic,14
rating,13.797947749301757,unaltered,chemostatic,14
composite,13.696790061824426,unaltered,chemostatic,14
truth,13.53136786995385,unaltered,chemostatic,14
pw,14.179903632281604,base,dilution,15
beale,NA,base,dilution,15
rating,12.08468565548834,base,dilution,15
composite,12.99351266562107,base,dilution,15
truth,12.193206232775701,base,dilution,15
pw,26.082339229707003,storm,dilution,15
beale,NA,storm,dilution,15
rating,14.44159241024618,storm,dilution,15
composite,14.645145306519066,storm,dilution,15
truth,17.294727778246685,storm,dilution,15
pw,15.163482409711325,unaltered,dilution,15
beale,NA,unaltered,dilution,15
rating,12.50422663831791,unaltered,dilution,15
composite,13.355855884429142,unaltered,dilution,15
truth,13.314855744720616,unaltered,dilution,15
pw,5.812331201183024,base,enrich,15
beale,NA,base,enrich,15
rating,15.110783406688425,base,enrich,15
composite,14.858841782130307,base,enrich,15
truth,13.771527575302875,base,enrich,15
pw,0.9261296644222814,storm,enrich,15
beale,NA,storm,enrich,15
rating,40.18084475350788,storm,enrich,15
composite,40.49578325647637,storm,enrich,15
truth,74.34979772668679,storm,enrich,15
pw,3.4802061203211405,unaltered,enrich,15
beale,NA,unaltered,enrich,15
rating,15.200281850186308,unaltered,enrich,15
composite,15.24953002748278,unaltered,enrich,15
truth,13.596647641739864,unaltered,enrich,15
pw,12.580421147348174,base,none,15
beale,NA,base,none,15
rating,13.858219633448343,base,none,15
composite,13.818971293945475,base,none,15
truth,15.622718038348044,base,none,15
pw,5.347598663236137,storm,none,15
beale,NA,storm,none,15
rating,11.43320113621985,storm,none,15
composite,10.768181520378274,storm,none,15
truth,13.747567225415638,storm,none,15
pw,10.157809924792588,unaltered,none,15
beale,NA,unaltered,none,15
rating,11.726634007772924,unaltered,none,15
composite,11.6035190286866,unaltered,none,15
truth,13.534725013247701,unaltered,none,15
pw,12.648528801153091,base,chemostatic,15
beale,NA,base,chemostatic,15
rating,16.48256940530554,base,chemostatic,15
composite,16.499260974051634,base,chemostatic,15
truth,15.601083354046894,base,chemostatic,15
pw,5.376549395026234,storm,chemostatic,15
beale,NA,storm,chemostatic,15
rating,15.770657730485818,storm,chemostatic,15
composite,15.835020009560811,storm,chemostatic,15
truth,13.730887974920204,storm,chemostatic,15
pw,10.212802090290937,unaltered,chemostatic,15
beale,NA,unaltered,chemostatic,15
rating,14.446863593727082,unaltered,chemostatic,15
composite,14.46669874247992,unaltered,chemostatic,15
truth,13.519525465159841,unaltered,chemostatic,15
pw,14.316761666267015,base,dilution,16
beale,NA,base,dilution,16
rating,13.069772241326465,base,dilution,16
composite,12.943930709555568,base,dilution,16
truth,12.562576759297254,base,dilution,16
pw,25.774864818704422,storm,dilution,16
beale,NA,storm,dilution,16
rating,14.132570034321038,storm,dilution,16
composite,12.484938934102663,storm,dilution,16
truth,17.342403305039504,storm,dilution,16
pw,14.891360605743209,unaltered,dilution,16
beale,NA,unaltered,dilution,16
rating,12.236342372109403,unaltered,dilution,16
composite,12.261382173554324,unaltered,dilution,16
truth,13.763382541003022,unaltered,dilution,16
pw,4.742101409137155,base,enrich,16
beale,NA,base,enrich,16
rating,13.25028843833704,base,enrich,16
composite,13.431368008643265,base,enrich,16
truth,14.659821812211687,base,enrich,16
pw,0.8723772610788392,storm,enrich,16
beale,NA,storm,enrich,16
rating,45.22297138782751,storm,enrich,16
composite,45.54061815969063,storm,enrich,16
truth,77.06653294315596,storm,enrich,16
pw,3.2993092512413877,unaltered,enrich,16
beale,NA,unaltered,enrich,16
rating,16.045707632643868,unaltered,enrich,16
composite,16.126532014394705,unaltered,enrich,16
truth,14.003486438873617,unaltered,enrich,16
pw,12.89764321294242,base,none,16
beale,NA,base,none,16
rating,15.47261921877172,base,none,16
composite,16.09782970943187,base,none,16
truth,16.048622858138923,base,none,16
pw,5.369055342150448,storm,none,16
beale,NA,storm,none,16
rating,15.670109659048636,storm,none,16
composite,16.459866021752994,storm,none,16
truth,13.778634883337942,storm,none,16
pw,10.152874445077416,unaltered,none,16
beale,NA,unaltered,none,16
rating,13.269477580699721,unaltered,none,16
composite,13.8142860199354,unaltered,none,16
truth,13.562140067316811,unaltered,none,16
pw,13.093180712647532,base,chemostatic,16
beale,NA,base,chemostatic,16
rating,15.90599311119453,base,chemostatic,16
composite,15.817791547110625,base,chemostatic,16
truth,16.040749118170915,base,chemostatic,16
pw,5.450454062835246,storm,chemostatic,16
beale,NA,storm,chemostatic,16
rating,13.763637063978182,storm,chemostatic,16
composite,13.65190219932721,storm,chemostatic,16
truth,13.810800142092326,storm,chemostatic,16
pw,10.306799286308737,unaltered,chemostatic,16
beale,NA,unaltered,chemostatic,16
rating,13.45923255639081,unaltered,chemostatic,16
composite,13.373926797507272,unaltered,chemostatic,16
truth,13.561152897128396,unaltered,chemostatic,16
pw,14.063536556732569,base,dilution,17
beale,NA,base,dilution,17
rating,12.117507978220049,base,dilution,17
composite,12.182290918265789,base,dilution,17
truth,12.485614291151494,base,dilution,17
pw,25.75526762690239,storm,dilution,17
beale,NA,storm,dilution,17
rating,14.143651420868444,storm,dilution,17
composite,12.303617149342502,storm,dilution,17
truth,17.662079733708183,storm,dilution,17
pw,14.843402675878947,unaltered,dilution,17
beale,NA,unaltered,dilution,17
rating,12.210746310650336,unaltered,dilution,17
composite,12.303962998991343,unaltered,dilution,17
truth,13.358351063128673,unaltered,dilution,17
pw,5.469641595046743,base,enrich,17
beale,NA,base,enrich,17
rating,12.81846092871471,base,enrich,17
composite,12.882286503825238,base,enrich,17
truth,15.047512175485597,base,enrich,17
pw,0.8868738259072745,storm,enrich,17
beale,NA,storm,enrich,17
rating,28.279406295368904,storm,enrich,17
composite,28.588359847560305,storm,enrich,17
truth,76.84931070211431,storm,enrich,17
pw,3.4430641087938247,unaltered,enrich,17
beale,NA,unaltered,enrich,17
rating,11.586123493569758,unaltered,enrich,17
composite,11.635058091101698,unaltered,enrich,17
truth,14.011194327439432,unaltered,enrich,17
pw,13.342085395982734,base,none,17
beale,NA,base,none,17
rating,16.57122089270348,base,none,17
composite,17.224948079550654,base,none,17
truth,15.954235802086394,base,none,17
pw,5.573070438951525,storm,none,17
beale,NA,storm,none,17
rating,15.450489528108765,storm,none,17
composite,15.567550723936868,storm,none,17
truth,13.730539327603802,storm,none,17
pw,10.579823680544195,unaltered,none,17
beale,NA,unaltered,none,17
rating,14.192557133104508,unaltered,none,17
composite,14.693285038571325,unaltered,none,17
truth,13.53710350557123,unaltered,none,17
pw,13.025505345701509,base,chemostatic,17
beale,NA,base,chemostatic,17
rating,15.959076921074207,base,chemostatic,17
composite,16.07148435946247,base,chemostatic,17
truth,15.977248178207894,base,chemostatic,17
pw,5.4408330212300555,storm,chemostatic,17
beale,NA,storm,chemostatic,17
rating,13.96559219041133,storm,chemostatic,17
composite,14.003381131439788,storm,chemostatic,17
truth,13.776519456192164,storm,chemostatic,17
pw,10.32878637915189,unaltered,chemostatic,17
beale,NA,unaltered,chemostatic,17
rating,13.579677448318673,unaltered,chemostatic,17
composite,13.667413734979448,unaltered,chemostatic,17
truth,13.558977993078786,unaltered,chemostatic,17
pw,13.441939913878027,base,dilution,18
beale,NA,base,dilution,18
rating,11.52768770506146,base,dilution,18
composite,12.1409277215766,base,dilution,18
truth,12.360964523888372,base,dilution,18
pw,25.512655324530968,storm,dilution,18
beale,NA,storm,dilution,18
rating,13.878089871523725,storm,dilution,18
composite,13.12723776657063,storm,dilution,18
truth,17.08072570918569,storm,dilution,18
pw,14.599695137235509,unaltered,dilution,18
beale,NA,unaltered,dilution,18
rating,11.928017503467117,unaltered,dilution,18
composite,12.418651914291603,unaltered,dilution,18
truth,13.489419104805595,unaltered,dilution,18
pw,4.697413988917703,base,enrich,18
beale,NA,base,enrich,18
rating,16.332623608843125,base,enrich,18
composite,16.310219786992178,base,enrich,18
truth,14.343692436658069,base,enrich,18
pw,0.8401845271052539,storm,enrich,18
beale,NA,storm,enrich,18
rating,37.651595488184476,storm,enrich,18
composite,38.08168533616822,storm,enrich,18
truth,74.77734679718436,storm,enrich,18
pw,3.211969070709853,unaltered,enrich,18
beale,NA,unaltered,enrich,18
rating,15.228489630850014,unaltered,enrich,18
composite,15.330442487241053,unaltered,enrich,18
truth,13.731861643702867,unaltered,enrich,18
pw,13.329844415392317,base,none,18
beale,NA,base,none,18
rating,23.384544111458585,base,none,18
composite,24.697018770929656,base,none,18
truth,15.900587791362046,base,none,18
pw,5.623626772513973,storm,none,18
beale,NA,storm,none,18
rating,22.729098381542652,storm,none,18
composite,25.058459351293333,storm,none,18
truth,13.859736309089328,storm,none,18
pw,10.705498820390835,unaltered,none,18
beale,NA,unaltered,none,18
rating,19.615129699336055,unaltered,none,18
composite,20.985645173593138,unaltered,none,18
truth,13.591980348094522,unaltered,none,18
pw,12.866789525835769,base,chemostatic,18
beale,NA,base,chemostatic,18
rating,15.892923286239984,base,chemostatic,18
composite,15.763495049918227,base,chemostatic,18
truth,15.850246166924059,base,chemostatic,18
pw,5.4282720637188175,storm,chemostatic,18
beale,NA,storm,chemostatic,18
rating,13.985851632502476,storm,chemostatic,18
composite,13.741372953979647,storm,chemostatic,18
truth,13.710828421501846,storm,chemostatic,18
pw,10.333608990364041,unaltered,chemostatic,18
beale,NA,unaltered,chemostatic,18
rating,13.602465295361123,unaltered,chemostatic,18
composite,13.467403291428374,unaltered,chemostatic,18
truth,13.53799399356447,unaltered,chemostatic,18
pw,13.678058756196283,base,dilution,19
beale,NA,base,dilution,19
rating,11.65579848751295,base,dilution,19
composite,11.827512856764155,base,dilution,19
truth,12.571368184158601,base,dilution,19
pw,26.10829065845526,storm,dilution,19
beale,NA,storm,dilution,19
rating,14.129135667082034,storm,dilution,19
composite,11.643999108346625,storm,dilution,19
truth,17.7001331338747,storm,dilution,19
pw,15.204289631131292,unaltered,dilution,19
beale,NA,unaltered,dilution,19
rating,12.40173986600424,unaltered,dilution,19
composite,12.237564324494006,unaltered,dilution,19
truth,14.123705626822975,unaltered,dilution,19
pw,5.3966588469040895,base,enrich,19
beale,NA,base,enrich,19
rating,15.79168395628919,base,enrich,19
composite,15.888384579820842,base,enrich,19
truth,14.510708779655532,base,enrich,19
pw,0.8961294454850781,storm,enrich,19
beale,NA,storm,enrich,19
rating,39.77357803227121,storm,enrich,19
composite,40.19023715362573,storm,enrich,19
truth,77.34996614052542,storm,enrich,19
pw,3.30252763448252,unaltered,enrich,19
beale,NA,unaltered,enrich,19
rating,14.760018560380729,unaltered,enrich,19
composite,14.958748377950316,unaltered,enrich,19
truth,14.000278774967637,unaltered,enrich,19
pw,11.891469308873337,base,none,19
beale,NA,base,none,19
rating,16.846074288167365,base,none,19
composite,16.983758150923176,base,none,19
truth,15.920809269736312,base,none,19
pw,5.038305616792649,storm,none,19
beale,NA,storm,none,19
rating,19.080705907788918,storm,none,19
composite,19.513337701429244,storm,none,19
truth,13.794710773792593,storm,none,19
pw,9.516203239713825,unaltered,none,19
beale,NA,unaltered,none,19
rating,15.541509878617857,unaltered,none,19
composite,15.638770409436429,unaltered,none,19
truth,13.546504224235536,unaltered,none,19
pw,13.317947609032524,base,chemostatic,19
beale,NA,base,chemostatic,19
rating,16.619967921814425,base,chemostatic,19
composite,16.674465913962898,base,chemostatic,19
truth,15.934562727612851,base,chemostatic,19
pw,5.64269128564872,storm,chemostatic,19
beale,NA,storm,chemostatic,19
rating,14.567417233928737,storm,chemostatic,19
composite,14.612955800870221,storm,chemostatic,19
