method,estimate,flow,cq,runid
beale,NA,storm,enrich,35
rating,61.400558773221036,storm,enrich,35
composite,61.31580553884886,storm,enrich,35
truth,74.51646149240526,storm,enrich,35
pw,3.8362864347511385,unaltered,enrich,35
beale,NA,unaltered,enrich,35
rating,13.29394894800943,unaltered,enrich,35
composite,13.165147875477267,unaltered,enrich,35
truth,13.666900279264269,unaltered,enrich,35
pw,13.865696108466567,base,none,35
beale,NA,base,none,35
rating,15.184541245856806,base,none,35
composite,15.619494142860752,base,none,35
truth,15.623623367855817,base,none,35
pw,7.212680056880935,storm,none,35
beale,NA,storm,none,35
rating,13.412291567665948,storm,none,35
composite,13.501184984072543,storm,none,35
truth,13.611820403980003,storm,none,35
pw,11.363097493517827,unaltered,none,35
beale,NA,unaltered,none,35
rating,13.115873853323132,unaltered,none,35
composite,13.4759227048379,unaltered,none,35
truth,13.486449463892187,unaltered,none,35
pw,13.843004289881284,base,chemostatic,35
beale,NA,base,chemostatic,35
rating,15.749715047264795,base,chemostatic,35
composite,15.72146501214278,base,chemostatic,35
truth,15.653016231421955,base,chemostatic,35
pw,7.200876190267669,storm,chemostatic,35
beale,NA,storm,chemostatic,35
rating,13.75956205976284,storm,chemostatic,35
composite,13.695220839642714,storm,chemostatic,35
truth,13.699458608399247,storm,chemostatic,35
pw,11.34450128710506,unaltered,chemostatic,35
beale,NA,unaltered,chemostatic,35
rating,13.600045469526705,unaltered,chemostatic,35
composite,13.568471220435553,unaltered,chemostatic,35
truth,13.51744631551671,unaltered,chemostatic,35
pw,15.162936090358729,base,dilution,36
beale,NA,base,dilution,36
rating,12.203767856836823,base,dilution,36
composite,12.162358689986593,base,dilution,36
truth,12.352308451248295,base,dilution,36
pw,36.790112351546625,storm,dilution,36
beale,NA,storm,dilution,36
rating,13.008800487252039,storm,dilution,36
composite,12.12038989495755,storm,dilution,36
truth,17.145237898975704,storm,dilution,36
pw,17.077109791270633,unaltered,dilution,36
beale,NA,unaltered,dilution,36
rating,12.367776465755144,unaltered,dilution,36
composite,12.523725405380414,unaltered,dilution,36
truth,13.52989410463825,unaltered,dilution,36
pw,5.784300075336343,base,enrich,36
beale,NA,base,enrich,36
rating,13.128748343095776,base,enrich,36
composite,13.224442050574321,base,enrich,36
truth,13.815895223465262,base,enrich,36
pw,1.529172873168728,storm,enrich,36
beale,NA,storm,enrich,36
rating,65.30800982143288,storm,enrich,36
composite,65.44305291483334,storm,enrich,36
truth,75.82419759766348,storm,enrich,36
pw,3.874015637235397,unaltered,enrich,36
beale,NA,unaltered,enrich,36
rating,13.936842625247884,unaltered,enrich,36
composite,13.914621331327531,unaltered,enrich,36
truth,13.766338251884678,unaltered,enrich,36
pw,14.574535294097254,base,none,36
beale,NA,base,none,36
rating,15.887297138217823,base,none,36
composite,16.808648177694007,base,none,36
truth,15.764627705164122,base,none,36
pw,7.597020816693394,storm,none,36
beale,NA,storm,none,36
rating,14.164092961309521,storm,none,36
composite,15.234571980601656,storm,none,36
truth,13.92171397907608,storm,none,36
pw,11.921128759432547,unaltered,none,36
beale,NA,unaltered,none,36
rating,13.758906323606046,unaltered,none,36
composite,14.586813719564203,unaltered,none,36
truth,13.602890924283713,unaltered,none,36
pw,13.747728870549272,base,chemostatic,36
beale,NA,base,chemostatic,36
rating,15.836500855574949,base,chemostatic,36
composite,15.862540909232798,base,chemostatic,36
truth,15.694735788040397,base,chemostatic,36
pw,7.166045455604949,storm,chemostatic,36
beale,NA,storm,chemostatic,36
rating,14.155714176230534,storm,chemostatic,36
composite,14.227540373414458,storm,chemostatic,36
truth,13.749665534415808,storm,chemostatic,36
pw,11.244848820803329,unaltered,chemostatic,36
beale,NA,unaltered,chemostatic,36
rating,13.698246630545675,unaltered,chemostatic,36
composite,13.723990265596658,unaltered,chemostatic,36
truth,13.53183835144802,unaltered,chemostatic,36
pw,14.71358320674388,base,dilution,37
beale,NA,base,dilution,37
rating,12.216695572952982,base,dilution,37
composite,12.316677916885665,base,dilution,37
truth,12.442488710454347,base,dilution,37
pw,33.940999144387256,storm,dilution,37
beale,NA,storm,dilution,37
rating,12.715585567714244,storm,dilution,37
composite,12.038921442981623,storm,dilution,37
truth,17.364884847801104,storm,dilution,37
pw,16.043378775835446,unaltered,dilution,37
beale,NA,unaltered,dilution,37
rating,12.028892734425337,unaltered,dilution,37
composite,12.098081715195214,unaltered,dilution,37
truth,13.559349985055219,unaltered,dilution,37
pw,5.8129386534434975,base,enrich,37
beale,NA,base,enrich,37
rating,15.437296622183247,base,enrich,37
composite,15.517172117657568,base,enrich,37
truth,14.309363594473135,base,enrich,37
pw,1.4548520777211396,storm,enrich,37
beale,NA,storm,enrich,37
rating,66.04369583104555,storm,enrich,37
composite,66.06566753086969,storm,enrich,37
truth,76.42346080849018,storm,enrich,37
pw,3.857128781983932,unaltered,enrich,37
beale,NA,unaltered,enrich,37
rating,14.728182962563475,unaltered,enrich,37
composite,14.594156251650539,unaltered,enrich,37
truth,13.903460115288262,unaltered,enrich,37
pw,14.18668812529585,base,none,37
beale,NA,base,none,37
rating,15.265710574056913,base,none,37
composite,15.90666691724461,base,none,37
truth,15.861609067600083,base,none,37
pw,7.305948151317369,storm,none,37
beale,NA,storm,none,37
rating,12.783602188576012,storm,none,37
composite,13.513666051751315,storm,none,37
truth,13.787308156503395,storm,none,37
pw,11.483224698537562,unaltered,none,37
beale,NA,unaltered,none,37
rating,12.9655847174149,unaltered,none,37
composite,13.52231683926111,unaltered,none,37
truth,13.542483819173649,unaltered,none,37
pw,13.909636035316232,base,chemostatic,37
beale,NA,base,chemostatic,37
rating,15.681340854821139,base,chemostatic,37
composite,15.707082906321586,base,chemostatic,37
truth,15.858368683972783,base,chemostatic,37
pw,7.163270157219787,storm,chemostatic,37
beale,NA,storm,chemostatic,37
rating,13.411276709629492,storm,chemostatic,37
composite,13.475207323185677,storm,chemostatic,37
truth,13.759910922943934,storm,chemostatic,37
pw,11.258968594904559,unaltered,chemostatic,37
beale,NA,unaltered,chemostatic,37
rating,13.353003183590863,unaltered,chemostatic,37
composite,13.379050234851075,unaltered,chemostatic,37
truth,13.537566242007836,unaltered,chemostatic,37
pw,13.939969173357166,base,dilution,38
beale,NA,base,dilution,38
rating,12.264389614043608,base,dilution,38
composite,12.320200528198301,base,dilution,38
truth,12.533891868094342,base,dilution,38
pw,35.12706075017245,storm,dilution,38
beale,NA,storm,dilution,38
rating,13.103539080282383,storm,dilution,38
composite,12.340008096678279,storm,dilution,38
truth,17.386310671655917,storm,dilution,38
pw,17.12312075539441,unaltered,dilution,38
beale,NA,unaltered,dilution,38
rating,12.609840597944435,unaltered,dilution,38
composite,13.304227644528835,unaltered,dilution,38
truth,13.496547216751445,unaltered,dilution,38
pw,5.105244752500517,base,enrich,38
beale,NA,base,enrich,38
rating,12.226497427415586,base,enrich,38
composite,12.37521984002835,base,enrich,38
truth,14.761846400606348,base,enrich,38
pw,1.3546874858985523,storm,enrich,38
beale,NA,storm,enrich,38
rating,51.081519093916384,storm,enrich,38
composite,51.59779346835125,storm,enrich,38
truth,77.97494301061217,storm,enrich,38
pw,3.7090863147946322,unaltered,enrich,38
beale,NA,unaltered,enrich,38
rating,11.494854877865938,unaltered,enrich,38
composite,11.95335612493078,unaltered,enrich,38
truth,14.072371583914876,unaltered,enrich,38
pw,13.792288822202522,base,none,38
beale,NA,base,none,38
rating,14.270173585074687,base,none,38
composite,14.846321727767409,base,none,38
truth,15.99597089007419,base,none,38
pw,7.014840975659851,storm,none,38
beale,NA,storm,none,38
rating,11.41522341915624,storm,none,38
composite,12.192003071428918,storm,none,38
truth,13.718887489391818,storm,none,38
pw,11.033415300628272,unaltered,none,38
beale,NA,unaltered,none,38
rating,11.936800914106938,unaltered,none,38
composite,12.448324579171102,unaltered,none,38
truth,13.536345028807197,unaltered,none,38
pw,14.194800315240984,base,chemostatic,38
beale,NA,base,chemostatic,38
rating,15.963134110607026,base,chemostatic,38
composite,15.958166769436284,base,chemostatic,38
truth,16.013840836281897,base,chemostatic,38
pw,7.219560739793194,storm,chemostatic,38
beale,NA,storm,chemostatic,38
rating,13.560914908224975,storm,chemostatic,38
composite,13.48802147889385,storm,chemostatic,38
truth,13.758940331455044,storm,chemostatic,38
pw,11.355412361683156,unaltered,chemostatic,38
beale,NA,unaltered,chemostatic,38
rating,13.484174880661767,unaltered,chemostatic,38
composite,13.473664855244284,unaltered,chemostatic,38
truth,13.554745997472626,unaltered,chemostatic,38
pw,14.911969953796698,base,dilution,39
beale,NA,base,dilution,39
rating,12.309108133278338,base,dilution,39
composite,12.467015574908745,base,dilution,39
truth,12.507342695332596,base,dilution,39
pw,34.49144691701544,storm,dilution,39
beale,NA,storm,dilution,39
rating,12.97195341287879,storm,dilution,39
composite,12.723008265775363,storm,dilution,39
truth,17.7395287752511,storm,dilution,39
pw,16.441935681935256,unaltered,dilution,39
beale,NA,unaltered,dilution,39
rating,12.380350846410686,unaltered,dilution,39
composite,12.519710655678608,unaltered,dilution,39
truth,13.795867248695618,unaltered,dilution,39
pw,5.6251441188474995,base,enrich,39
beale,NA,base,enrich,39
rating,14.199141896709177,base,enrich,39
composite,14.427359341332375,base,enrich,39
truth,14.164100000259717,base,enrich,39
pw,1.5869154218623827,storm,enrich,39
beale,NA,storm,enrich,39
rating,63.21071402798375,storm,enrich,39
composite,63.55749482193878,storm,enrich,39
truth,75.03848701845214,storm,enrich,39
pw,4.0072445493617135,unaltered,enrich,39
beale,NA,unaltered,enrich,39
rating,13.784768197258241,unaltered,enrich,39
composite,13.905628687263938,unaltered,enrich,39
truth,13.892684301366339,unaltered,enrich,39
pw,14.60205626597989,base,none,39
beale,NA,base,none,39
rating,16.34650958167194,base,none,39
composite,16.66676411576103,base,none,39
truth,15.909183343152014,base,none,39
pw,7.531968085270825,storm,none,39
beale,NA,storm,none,39
rating,14.524170809957756,storm,none,39
composite,14.692145707083734,storm,none,39
truth,13.72858917671372,storm,none,39
pw,11.774148194395496,unaltered,none,39
beale,NA,unaltered,none,39
rating,13.98006740762671,unaltered,none,39
composite,14.234007140549192,unaltered,none,39
truth,13.534104677817258,unaltered,none,39
pw,14.113923103253287,base,chemostatic,39
beale,NA,base,chemostatic,39
rating,16.02093639344155,base,chemostatic,39
composite,16.092618723865474,base,chemostatic,39
truth,15.934630167861368,base,chemostatic,39
pw,7.280181396050561,storm,chemostatic,39
beale,NA,storm,chemostatic,39
rating,13.894544744240402,storm,chemostatic,39
composite,14.069090348087581,storm,chemostatic,39
truth,13.804840039686852,storm,chemostatic,39
pw,11.380549368870332,unaltered,chemostatic,39
beale,NA,unaltered,chemostatic,39
rating,13.636428516171861,unaltered,chemostatic,39
composite,13.713618740649135,unaltered,chemostatic,39
truth,13.56187680787507,unaltered,chemostatic,39
pw,14.971429652784682,base,dilution,40
beale,NA,base,dilution,40
rating,12.115131131282661,base,dilution,40
composite,12.146692996040331,base,dilution,40
truth,12.551627721480811,base,dilution,40
pw,35.67739112480737,storm,dilution,40
beale,NA,storm,dilution,40
rating,12.863499000653194,storm,dilution,40
composite,11.803695709573129,storm,dilution,40
truth,17.71819455032182,storm,dilution,40
pw,16.86293342064825,unaltered,dilution,40
beale,NA,unaltered,dilution,40
rating,12.32433150806463,unaltered,dilution,40
composite,12.44032862024931,unaltered,dilution,40
truth,13.491660270180972,unaltered,dilution,40
pw,5.831570000578642,base,enrich,40
beale,NA,base,enrich,40
rating,14.908420921948267,base,enrich,40
composite,15.007266166134633,base,enrich,40
truth,14.897037296349351,base,enrich,40
pw,1.5143315826690305,storm,enrich,40
beale,NA,storm,enrich,40
rating,61.966235708687364,storm,enrich,40
composite,62.1110976630243,storm,enrich,40
truth,77.43428147866362,storm,enrich,40
pw,3.9081943950550793,unaltered,enrich,40
beale,NA,unaltered,enrich,40
rating,13.400201494257391,unaltered,enrich,40
composite,13.384406577479691,unaltered,enrich,40
truth,14.018158700594748,unaltered,enrich,40
pw,13.964093649952833,base,none,40
beale,NA,base,none,40
rating,14.828440881869925,base,none,40
composite,15.336925655352097,base,none,40
truth,16.02980819072465,base,none,40
pw,7.133218705668175,storm,none,40
beale,NA,storm,none,40
rating,11.866415345843274,storm,none,40
composite,12.643506871782623,storm,none,40
truth,13.805144850008588,storm,none,40
pw,11.21061777056397,unaltered,none,40
beale,NA,unaltered,none,40
rating,12.415770033908217,unaltered,none,40
composite,12.878615582863661,unaltered,none,40
truth,13.567042813596434,unaltered,none,40
pw,14.01746284136047,base,chemostatic,40
beale,NA,base,chemostatic,40
rating,15.834160600599686,base,chemostatic,40
composite,15.860500924725702,base,chemostatic,40
truth,16.016313508593946,base,chemostatic,40
pw,7.1604810632546,storm,chemostatic,40
beale,NA,storm,chemostatic,40
rating,13.454157442540446,storm,chemostatic,40
composite,13.575577237163383,storm,chemostatic,40
truth,13.785283655195796,storm,chemostatic,40
pw,11.25346348762897,unaltered,chemostatic,40
beale,NA,unaltered,chemostatic,40
rating,13.374384626291024,unaltered,chemostatic,40
composite,13.404970356856056,unaltered,chemostatic,40
truth,13.550847427366426,unaltered,chemostatic,40
pw,15.092220742735588,base,dilution,41
beale,NA,base,dilution,41
rating,12.191454527295726,base,dilution,41
composite,12.350984264485373,base,dilution,41
truth,12.438123988278203,base,dilution,41
pw,34.687405995950016,storm,dilution,41
beale,NA,storm,dilution,41
rating,12.900561230912967,storm,dilution,41
composite,11.661951725997426,storm,dilution,41
truth,17.66803755711239,storm,dilution,41
pw,16.522843351077903,unaltered,dilution,41
beale,NA,unaltered,dilution,41
rating,12.328434841062657,unaltered,dilution,41
composite,12.347756629230542,unaltered,dilution,41
truth,13.655975782490119,unaltered,dilution,41
pw,6.373725648597915,base,enrich,41
beale,NA,base,enrich,41
rating,14.395931062882337,base,enrich,41
composite,14.259446713213249,base,enrich,41
truth,14.118613844009642,base,enrich,41
pw,1.5908912089572986,storm,enrich,41
beale,NA,storm,enrich,41
rating,70.36742993163347,storm,enrich,41
composite,70.35775918062518,storm,enrich,41
truth,75.21940871469556,storm,enrich,41
pw,4.098258241899416,unaltered,enrich,41
beale,NA,unaltered,enrich,41
rating,14.692262570549353,unaltered,enrich,41
composite,14.609624012279697,unaltered,enrich,41
truth,13.812629699427685,unaltered,enrich,41
pw,14.014155870163343,base,none,41
beale,NA,base,none,41
rating,15.968905209675906,base,none,41
composite,17.175349291601325,base,none,41
truth,15.842503107919272,base,none,41
pw,7.2495755271194,storm,none,41
beale,NA,storm,none,41
rating,14.692486458942883,storm,none,41
composite,16.31066845040195,storm,none,41
truth,13.831914665360364,storm,none,41
pw,11.433173438710963,unaltered,none,41
beale,NA,unaltered,none,41
rating,13.796512112216615,unaltered,none,41
composite,14.924302429138061,unaltered,none,41
truth,13.580087407446559,unaltered,none,41
pw,13.790148803042625,base,chemostatic,41
beale,NA,base,chemostatic,41
rating,15.539926706008325,base,chemostatic,41
composite,15.531433265854995,base,chemostatic,41
truth,15.808543085950404,base,chemostatic,41
pw,7.133695828995188,storm,chemostatic,41
beale,NA,storm,chemostatic,41
rating,13.40285316927902,storm,chemostatic,41
composite,13.34261440346747,storm,chemostatic,41
truth,13.783280267922237,storm,chemostatic,41
pw,11.250421678732264,unaltered,chemostatic,41
beale,NA,unaltered,chemostatic,41
rating,13.303468665787682,unaltered,chemostatic,41
composite,13.282879464351437,unaltered,chemostatic,41
